EXPERIMENTALCONDITION,PARTICIPANTID,COMPUTERID,EXPERIMENT,DPS,BLOCKDP,DP,ABSORDER,RELORDER,DATE,TIME,SIMULATEDDAY,DESCRIPTIVEDAY,TYPETRIAL,LEARNINGMODE,ALTERNATIVE,ROUTE,DIRECTION,CONTROLROUTE_C,TREATMENTROUTE_T,WAITING,TRAVEL,JOURNEY
descriptiveTreatmentCondition1,70,C00,2,6,4,6,14,14,19072017,104227,2,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,70,C00,2,6,4,6,14,14,19072017,104227,4,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,70,C00,2,6,4,6,14,14,19072017,104227,1,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,70,C00,2,6,4,6,14,14,19072017,104227,3,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,68,A00,2,6,5,7,1,1,19072017,103520,2,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,68,A00,2,6,5,7,1,1,19072017,103520,4,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,68,A00,2,6,5,7,1,1,19072017,103520,1,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,8,1,9
descriptiveTreatmentCondition1,68,A00,2,6,5,7,1,1,19072017,103520,3,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,8,1,9
descriptiveTreatmentCondition1,68,A00,2,6,6,8,2,2,19072017,103534,2,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,68,A00,2,6,6,8,2,2,19072017,103534,4,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,68,A00,2,6,6,8,2,2,19072017,103534,1,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,7,2,9
descriptiveTreatmentCondition1,68,A00,2,6,6,8,2,2,19072017,103534,3,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,7,2,9
descriptiveTreatmentCondition1,68,A00,3,6,6,14,3,3,19072017,103539,5,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,0,6,6
descriptiveTreatmentCondition1,68,A00,3,6,6,14,3,3,19072017,103539,5,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,8,6,14
descriptiveTreatmentCondition1,68,A00,3,6,6,14,3,3,19072017,103539,5,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,2,6
descriptiveTreatmentCondition1,68,A00,3,6,6,14,3,3,19072017,103539,5,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,10,14
descriptiveTreatmentCondition1,68,A00,2,6,3,5,4,4,19072017,103551,2,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,2,9,11
descriptiveTreatmentCondition1,68,A00,2,6,3,5,4,4,19072017,103551,4,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,2,9,11
descriptiveTreatmentCondition1,68,A00,2,6,3,5,4,4,19072017,103551,1,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,68,A00,2,6,3,5,4,4,19072017,103551,3,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,68,A00,1,2,1,1,5,5,19072017,103559,2,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,1,2,1,1,5,5,19072017,103559,4,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,1,2,1,1,5,5,19072017,103559,1,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,68,A00,1,2,1,1,5,5,19072017,103559,3,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,68,A00,3,6,2,10,6,6,19072017,103606,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,3,6,2,10,6,6,19072017,103606,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,3,6,2,10,6,6,19072017,103606,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,4,8
descriptiveTreatmentCondition1,68,A00,3,6,2,10,6,6,19072017,103606,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,8,12
descriptiveTreatmentCondition1,68,A00,2,6,2,4,7,7,19072017,103615,2,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,1,9,10
descriptiveTreatmentCondition1,68,A00,2,6,2,4,7,7,19072017,103615,4,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,1,9,10
descriptiveTreatmentCondition1,68,A00,2,6,2,4,7,7,19072017,103615,1,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,9,1,10
descriptiveTreatmentCondition1,68,A00,2,6,2,4,7,7,19072017,103615,3,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,9,1,10
descriptiveTreatmentCondition1,68,A00,3,6,4,12,8,8,19072017,103622,5,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,8,6,14
descriptiveTreatmentCondition1,68,A00,3,6,4,12,8,8,19072017,103622,5,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,0,6,6
descriptiveTreatmentCondition1,68,A00,3,6,4,12,8,8,19072017,103622,5,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,3,6,4,12,8,8,19072017,103622,5,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,2,6,4,6,9,9,19072017,103636,2,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,68,A00,2,6,4,6,9,9,19072017,103636,4,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,3,8,11
descriptiveTreatmentCondition1,68,A00,2,6,4,6,9,9,19072017,103636,1,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,68,A00,2,6,4,6,9,9,19072017,103636,3,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,68,A00,2,6,1,3,10,10,19072017,103647,1,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,2,6,1,3,10,10,19072017,103647,3,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,2,6,1,3,10,10,19072017,103647,2,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,68,A00,2,6,1,3,10,10,19072017,103647,4,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,68,A00,3,6,3,11,11,11,19072017,103655,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,68,A00,3,6,3,11,11,11,19072017,103655,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,6,8
descriptiveTreatmentCondition1,68,A00,3,6,3,11,11,11,19072017,103655,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,8,12
descriptiveTreatmentCondition1,68,A00,3,6,3,11,11,11,19072017,103655,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,4,8
descriptiveTreatmentCondition1,68,A00,3,6,1,9,12,12,19072017,103705,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,6,8
descriptiveTreatmentCondition1,68,A00,3,6,1,9,12,12,19072017,103705,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,68,A00,3,6,1,9,12,12,19072017,103705,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,3,6,1,9,12,12,19072017,103705,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,1,2,2,2,13,13,19072017,103714,1,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,68,A00,1,2,2,2,13,13,19072017,103714,3,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,68,A00,1,2,2,2,13,13,19072017,103714,2,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,68,A00,1,2,2,2,13,13,19072017,103714,4,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,68,A00,3,6,5,13,14,14,19072017,103723,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,3,6,5,13,14,14,19072017,103723,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,68,A00,3,6,5,13,14,14,19072017,103723,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,10,14
descriptiveTreatmentCondition1,68,A00,3,6,5,13,14,14,19072017,103723,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,2,6
descriptiveTreatmentCondition1,66,B00,2,6,1,3,1,1,18072017,185958,1,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,66,B00,2,6,1,3,1,1,18072017,185958,3,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,66,B00,2,6,1,3,1,1,18072017,185958,2,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,2,6,1,3,1,1,18072017,185958,4,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,2,6,5,7,2,2,18072017,190020,1,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,66,B00,2,6,5,7,2,2,18072017,190020,3,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,66,B00,2,6,5,7,2,2,18072017,190020,2,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,1,9
descriptiveTreatmentCondition1,66,B00,2,6,5,7,2,2,18072017,190020,4,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,8,1,9
descriptiveTreatmentCondition1,66,B00,3,6,6,14,3,3,18072017,190030,5,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,8,6,14
descriptiveTreatmentCondition1,66,B00,3,6,6,14,3,3,18072017,190030,5,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,0,6,6
descriptiveTreatmentCondition1,66,B00,3,6,6,14,3,3,18072017,190030,5,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,10,14
descriptiveTreatmentCondition1,66,B00,3,6,6,14,3,3,18072017,190030,5,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,4,2,6
descriptiveTreatmentCondition1,66,B00,2,6,4,6,4,4,18072017,190049,2,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,66,B00,2,6,4,6,4,4,18072017,190049,4,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,66,B00,2,6,4,6,4,4,18072017,190049,1,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,3,8,11
descriptiveTreatmentCondition1,66,B00,2,6,4,6,4,4,18072017,190049,3,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,3,8,11
descriptiveTreatmentCondition1,66,B00,3,6,4,12,5,5,18072017,190102,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,0,6,6
descriptiveTreatmentCondition1,66,B00,3,6,4,12,5,5,18072017,190102,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,8,6,14
descriptiveTreatmentCondition1,66,B00,3,6,4,12,5,5,18072017,190102,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,4,12,5,5,18072017,190102,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,2,6,6,8,6,6,18072017,190108,2,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,66,B00,2,6,6,8,6,6,18072017,190108,4,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,2,8,10
descriptiveTreatmentCondition1,66,B00,2,6,6,8,6,6,18072017,190108,1,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,7,2,9
descriptiveTreatmentCondition1,66,B00,2,6,6,8,6,6,18072017,190108,3,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,7,2,9
descriptiveTreatmentCondition1,66,B00,2,6,2,4,7,7,18072017,190115,1,1,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,1,9,10
descriptiveTreatmentCondition1,66,B00,2,6,2,4,7,7,18072017,190115,3,2,descriptive,halfRandom,A,control,counterclockwise,counterclockwise,clockwise,1,9,10
descriptiveTreatmentCondition1,66,B00,2,6,2,4,7,7,18072017,190115,2,1,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,9,1,10
descriptiveTreatmentCondition1,66,B00,2,6,2,4,7,7,18072017,190115,4,2,descriptive,halfRandom,B,treatment,clockwise,counterclockwise,clockwise,9,1,10
descriptiveTreatmentCondition1,66,B00,1,2,2,2,8,8,18072017,190119,2,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,66,B00,1,2,2,2,8,8,18072017,190119,4,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,6,4,10
descriptiveTreatmentCondition1,66,B00,1,2,2,2,8,8,18072017,190119,1,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,66,B00,1,2,2,2,8,8,18072017,190119,3,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,66,B00,3,6,3,11,9,9,18072017,190127,5,1,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,2,6,8
descriptiveTreatmentCondition1,66,B00,3,6,3,11,9,9,18072017,190127,5,2,descriptive,halfRandom,A,control,clockwise,clockwise,counterclockwise,6,6,12
descriptiveTreatmentCondition1,66,B00,3,6,3,11,9,9,18072017,190127,5,1,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,4,8
descriptiveTreatmentCondition1,66,B00,3,6,3,11,9,9,18072017,190127,5,2,descriptive,halfRandom,B,treatment,counterclockwise,clockwise,counterclockwise,4,8,12
descriptiveTreatmentCondition1,66,B00,3,6,5,13,10,10,18072017,190146,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,5,13,10,10,18072017,190146,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,5,13,10,10,18072017,190146,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,10,14
descriptiveTreatmentCondition1,66,B00,3,6,5,13,10,10,18072017,190146,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,2,6
descriptiveTreatmentCondition1,66,B00,3,6,2,10,11,11,18072017,190150,5,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,2,10,11,11,18072017,190150,5,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,2,10,11,11,18072017,190150,5,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,8,12
descriptiveTreatmentCondition1,66,B00,3,6,2,10,11,11,18072017,190150,5,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,4,4,8
descriptiveTreatmentCondition1,66,B00,1,2,1,1,12,12,18072017,190154,2,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,66,B00,1,2,1,1,12,12,18072017,190154,4,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,66,B00,1,2,1,1,12,12,18072017,190154,1,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,1,2,1,1,12,12,18072017,190154,3,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,1,9,13,13,18072017,190157,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,1,9,13,13,18072017,190157,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,66,B00,3,6,1,9,13,13,18072017,190157,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,6,6,12
descriptiveTreatmentCondition1,66,B00,3,6,1,9,13,13,18072017,190157,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,2,6,8
descriptiveTreatmentCondition1,66,B00,2,6,3,5,14,14,18072017,190203,1,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,66,B00,2,6,3,5,14,14,18072017,190203,3,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,8,2,10
descriptiveTreatmentCondition1,66,B00,2,6,3,5,14,14,18072017,190203,2,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,2,9,11
descriptiveTreatmentCondition1,66,B00,2,6,3,5,14,14,18072017,190203,4,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,2,9,11
descriptiveTreatmentCondition1,64,F00,2,6,3,5,1,1,18072017,162607,1,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,64,F00,2,6,3,5,1,1,18072017,162607,3,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,8,2,10
descriptiveTreatmentCondition1,64,F00,2,6,3,5,1,1,18072017,162607,2,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,2,9,11
descriptiveTreatmentCondition1,64,F00,2,6,3,5,1,1,18072017,162607,4,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,2,9,11
descriptiveTreatmentCondition1,64,F00,3,6,4,12,2,2,18072017,162620,5,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,64,F00,3,6,4,12,2,2,18072017,162620,5,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,4,6,10
descriptiveTreatmentCondition1,64,F00,3,6,4,12,2,2,18072017,162620,5,1,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,8,6,14
descriptiveTreatmentCondition1,64,F00,3,6,4,12,2,2,18072017,162620,5,2,descriptive,halfRandom,B,control,counterclockwise,counterclockwise,clockwise,0,6,6
descriptiveTreatmentCondition1,64,F00,2,6,6,8,3,3,18072017,162631,1,1,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,64,F00,2,6,6,8,3,3,18072017,162631,3,2,descriptive,halfRandom,A,treatment,counterclockwise,clockwise,counterclockwise,2,8,10
descriptiveTreatmentCondition1,64,F00,2,6,6,8,3,3,18072017,162631,2,1,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,7,2,9
descriptiveTreatmentCondition1,64,F00,2,6,6,8,3,3,18072017,162631,4,2,descriptive,halfRandom,B,control,clockwise,clockwise,counterclockwise,7,2,9
descriptiveTreatmentCondition1,64,F00,2,6,1,3,4,4,18072017,162638,1,1,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,4,10
descriptiveTreatmentCondition1,64,F00,2,6,1,3,4,4,18072017,162638,3,2,descriptive,halfRandom,A,treatment,clockwise,counterclockwise,clockwise,6,4,10
