"PARTICIPANTID","EXPSESSION","COMPUTERID","COUNTRY","EXPERIMENTTYPE","EXPERIMENTALCONDITION","EXPERIMENTSTAGE","EXPERIMENTBLOCK","DP","BLOCKDP","ORDER","BLOCKORDER","STARTINGTIME","ENDINGTIME","DURATION"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","1","2","2","2","2","101529","101538","0:00:09"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","2","6","4","3","1","101721","101723","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","2","6","4","3","1","101744","101755","0:00:11"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","2","5","3","4","2","101835","101838","0:00:03"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","2","5","3","4","2","101856","101901","0:00:05"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","2","3","1","5","3","101940","101942","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","2","3","1","5","3","102001","102011","0:00:10"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","2","7","5","6","4","102048","102050","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","2","7","5","6","4","102108","102119","0:00:11"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","2","8","6","7","5","102154","102156","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","2","8","6","7","5","102215","102226","0:00:11"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","2","4","2","8","6","102303","102305","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","2","4","2","8","6","102322","102325","0:00:03"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","3","10","2","9","1","102820","102832","0:00:12"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","3","10","2","9","1","102907","102918","0:00:11"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","3","12","4","10","2","103031","103034","0:00:03"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","3","12","4","10","2","103111","103118","0:00:07"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","3","9","1","11","3","103232","103233","0:00:01"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","3","9","1","11","3","103308","103312","0:00:04"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","3","11","3","12","4","103426","103428","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","3","11","3","12","4","103503","103511","0:00:08"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","3","13","5","13","5","103625","103626","0:00:01"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","3","13","5","13","5","103702","103706","0:00:04"
"69","21","B00","UK","experienced","simulatedControlCondition","decision","3","14","6","14","6","103938","103940","0:00:02"
"69","21","B00","UK","experienced","simulatedControlCondition","confirmation","3","14","6","14","6","104016","104021","0:00:05"
"69","21","B00","UK","descriptive","descriptiveControl","choice","2","6","4","1","1","104036","104103","0:00:27"
"69","21","B00","UK","descriptive","descriptiveControl","choice","3","14","6","2","2","104103","104112","0:00:09"
"69","21","B00","UK","descriptive","descriptiveControl","choice","3","9","1","3","3","104112","104121","0:00:09"
"69","21","B00","UK","descriptive","descriptiveControl","choice","1","2","2","4","4","104121","104128","0:00:07"
"69","21","B00","UK","descriptive","descriptiveControl","choice","2","7","5","5","5","104128","104138","0:00:10"
"69","21","B00","UK","descriptive","descriptiveControl","choice","2","4","2","6","6","104138","104144","0:00:06"
"69","21","B00","UK","descriptive","descriptiveControl","choice","3","12","4","7","7","104144","104149","0:00:05"
"69","21","B00","UK","descriptive","descriptiveControl","choice","3","10","2","8","8","104149","104200","0:00:11"
"69","21","B00","UK","descriptive","descriptiveControl","choice","1","1","1","9","9","104200","104207","0:00:07"
"69","21","B00","UK","descriptive","descriptiveControl","choice","2","5","3","10","10","104207","104213","0:00:06"
"69","21","B00","UK","descriptive","descriptiveControl","choice","3","11","3","11","11","104213","104224","0:00:11"
"69","21","B00","UK","descriptive","descriptiveControl","choice","2","3","1","12","12","104224","104229","0:00:05"
"69","21","B00","UK","descriptive","descriptiveControl","choice","2","8","6","13","13","104229","104233","0:00:04"
"69","21","B00","UK","descriptive","descriptiveControl","choice","3","13","5","14","14","104233","104243","0:00:10"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","1","2","2","1","1","101128","101146","0:00:18"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","2","2","1","1","101209","101220","0:00:11"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","1","1","1","2","2","101301","101304","0:00:03"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","1","1","1","2","2","101323","101329","0:00:06"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","4","2","3","1","101417","101429","0:00:12"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","4","2","3","1","101448","101457","0:00:09"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","7","5","4","2","101535","101538","0:00:03"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","7","5","4","2","101558","101605","0:00:07"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","6","4","5","3","101643","101644","0:00:01"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","6","4","5","3","101703","101706","0:00:03"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","5","3","6","4","101745","101746","0:00:01"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","5","3","6","4","101805","101809","0:00:04"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","8","6","7","5","101845","101846","0:00:01"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","8","6","7","5","101904","101908","0:00:04"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","2","3","1","8","6","101945","101946","0:00:01"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","2","3","1","8","6","102005","102008","0:00:03"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","9","1","9","1","102441","102446","0:00:05"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","9","1","9","1","102522","102525","0:00:03"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","11","3","10","2","102637","102639","0:00:02"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","11","3","10","2","102715","102717","0:00:02"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","10","2","11","3","102830","102832","0:00:02"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","10","2","11","3","102908","102912","0:00:04"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","14","6","12","4","103024","103026","0:00:02"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","14","6","12","4","103103","103106","0:00:03"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","13","5","13","5","103219","103221","0:00:02"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","13","5","13","5","103258","103308","0:00:10"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","decision","3","12","4","14","6","103422","103424","0:00:02"
"68","21","A00","UK","experienced","simulatedTreatmentCondition1","confirmation","3","12","4","14","6","103504","103511","0:00:07"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","7","5","1","1","103520","103534","0:00:14"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","8","6","2","2","103534","103539","0:00:05"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","14","6","3","3","103539","103551","0:00:12"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","5","3","4","4","103551","103559","0:00:08"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","1","1","5","5","103559","103606","0:00:07"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","10","2","6","6","103606","103615","0:00:09"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","4","2","7","7","103615","103622","0:00:07"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","12","4","8","8","103622","103636","0:00:14"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","6","4","9","9","103636","103647","0:00:11"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","2","3","1","10","10","103647","103655","0:00:08"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","11","3","11","11","103655","103705","0:00:10"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","9","1","12","12","103705","103714","0:00:09"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","1","2","2","13","13","103714","103723","0:00:09"
"68","21","A00","UK","descriptive","descriptiveTreatmentCondition1","choice","3","13","5","14","14","103723","103735","0:00:12"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","1","2","2","1","1","181006","181010","0:00:04"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","1","2","2","1","1","181033","181045","0:00:12"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","1","1","1","2","2","181126","181131","0:00:05"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","1","1","1","2","2","181152","181200","0:00:08"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","2","8","6","3","1","181249","181255","0:00:06"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","2","8","6","3","1","181314","181316","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","2","7","5","4","2","181353","181355","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","2","7","5","4","2","181413","181416","0:00:03"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","2","6","4","5","3","181455","181457","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","2","6","4","5","3","181516","181519","0:00:03"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","2","4","2","6","4","181600","181602","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","2","4","2","6","4","181621","181623","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","2","3","1","7","5","181702","181704","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","2","3","1","7","5","181722","181726","0:00:04"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","2","5","3","8","6","181805","181807","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","2","5","3","8","6","181825","181828","0:00:03"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","3","12","4","9","1","182308","182309","0:00:01"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","3","12","4","9","1","182346","182349","0:00:03"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","3","9","1","10","2","182503","182508","0:00:05"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","3","9","1","10","2","182545","182548","0:00:03"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","3","14","6","11","3","182706","182707","0:00:01"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","3","14","6","11","3","182743","182748","0:00:05"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","3","13","5","12","4","182902","182908","0:00:06"
"67","20","C00","UK","experienced","simulatedControlCondition","confirmation","3","13","5","12","4","182944","182946","0:00:02"
"67","20","C00","UK","experienced","simulatedControlCondition","decision","3","10","2","13","5","183101","183103","0:00:02"
